Text,Label
浙江16岁小姑娘考上中科大少年班,3
韩版《花样男子》加播一集 月底迎大结局(附图),9
新加坡航企落户重庆 初期招600本地大学毕业生,3
领跑智能TV 晨星双向单芯片应用问世,4
陈小春：被《唐山大地震》感动痛哭(图),9
齐齐哈尔天空出现一条七彩云(图),5
定投量骤增 南方基金拓宽网上定投新通道,0
期市午评：大宗商品普遍震荡 螺纹棉花相对较强,0
分析师点评百度成功经验：与谷歌十分相似,4
20个英语四六级考试阅读难点关键句翻译,3
北京华贸城交通配套齐全 出行便利,1
组图：歌舞片《九》热拍 妮可贵妇造型曝光,9
林俊杰亮相广州拒谈女友 让歌迷任意“熊抱”,9
媒体批足协就国足默哀态度含糊 绿城申花表态致哀,7
制假团伙生产400元山寨机冒充正品三星,4
发改委严禁向学生收取安全管理费,6
图文：黑石总裁斥巨资购第五大道公寓,2
明星热衷音乐冥想 施威给身心健康支招,9
留美低龄化趋热：小留学生占据近两成份额,3
蔡依林分离两天返台扑爱郎 充车夫带锦荣观影,9
新源路嘉里星源汇精装150平米公寓在售(图),1
农妇不堪打骂迷晕丈夫后将其勒死烧尸(图),5
房贷差异化政策将出 或取消地方自定义,1
美国决定向科威特出售爱国者导弹,6
郭德纲亦庄别墅外违建被拆除(组图),9
网友相约斗殴1人被刺死 300余高中生旁听庭审,5
麻省理工必看影片：《朱尔与吉姆》(组图),3
巴洛特利断子绝孙腿 国米笑了！3度嘶吼又飞蹬染红,7
英媒体曝光奥巴马嘴伤缝针后照片 称可能留疤痕,6
东方日升盈利增137% 嘉实系4基金联袂潜伏,0
美国的人权纪录：警察滥施暴力侵犯公民权利,6
尼泊尔东部车祸造成11人死亡,6
实录：当代MOMA价值链大会,1
两男子报警谎称火车站地下商场有炸弹被判刑,5
李冰冰受访称电影节不是时装周 与邓文迪成闺蜜,9
云南跳水0分门事件引发专家热议：不是无知是无耻,7
名模老公偷欢性感熟女 当街亲热明目张胆开房,9
北京移动推12580实时路况查询,4
AngelaBaby镜前装镇定 深入丛林与蛇虫拍写真,9
信用卡诈骗犯瞄准南非世界杯,6
姚明带不走的火箭魅力 贫民阵容还能迸发出什么？,7
天然气加气站未批先建 国土局工作人员称挡不住,5
泰国总理阿披实称将对示威者诉诸法律,6
巴萨王牌消失3个月重又回归 梅西哈维的累刚好他来解,7
刘明康：注重逆周期监管 严控开发商贷款成数,1
小伙丢失身份证后因涉嫌诈骗被羁押49天,5
被举报人雇凶毒打举报人致死案开庭审理,5
巨人网络将于5月18日发布第一季度财报,4
日本官员喝经过净化辐射水被批作秀,6
两高司法解释信用卡恶意透支将被追究刑事责任,6
女星热衷“人造”双胞胎 医生称并不可取(图),9
方力申邓丽欣被曝秘密同居准备结婚(组图),9
华鼎满意度调查秘书长王�做客《财智风云榜》,9
首只创新债券型基金三日售罄,0
基地威胁如不释放其被囚成员将处决法国人质,6
小升初：机构代投简历能提高升学命中率？,3
格格帮助《梦幻天劫》宠物发威,8
福建关于集中提交考生信息更正申请通知,3
金百灵投资：市场静候CPI靴子落地 低吸抗跌股,2
美国小麦期货4日收盘涨跌不一,0
价格走低销量攀升 最受关注平板电视点评,4
《西决》讲述兄妹故事 笛安：体验温情弥补遗憾,9
结构性牛市中 王亚伟四招教你选股,0
冯仑：央企频繁高价拿地将致房价继续上涨,1
燕莎高端住宅华远九都汇2号楼新装样板间正式开放,1
女子拥有5套房产仍领取2万元低保金,1
如何拯救经济 欧美分歧明显,2
“花儿”广州唱区首日报名火爆 亚运元素突出,9
美国乔普林市龙卷风致死人数增至132人,6
涉黑团伙落网成员互相检举 头领获刑18年,5
全国首例博客文章著作权案宣判,4
举证倒置 法律将保护弱势魔兽玩家,8
商场开张彩电遭贱卖 厂家代表阻止遭打,5
中哈签署一系列油气合作协议,6
金价上涨基础未动摇 积蓄上冲,0
IBM将把人机大战所获奖金捐献给慈善机构,4
亚巡新人邓子铿畅谈高球路 梁文冲是其良师益友,7
朝鲜通知美方扣留一名非法入境美国公民,6
福州中考评卷探秘 3分钟评定一篇作文(图),3
中国移动内部文件显示9月签约开售iPhone,4
图文-[季前赛]尼克斯100-106森林狼 勒夫不惧封盖,7
华丽明与TD结合 摩托智能机MT810评测,4
铁木杆应对黑泽汀的长草 米克尔森找回挥杆感觉,7
海淀上林溪预计10月23号推出2-3居全款97折,1
手游《热血成吉思汗》神射手技能解析,8
货币市场响警报 欧亚出现美元荒,2
钟丽缇大方回应裸照事件 热舞不减当年(组图),9
高考落榜生的N种出路：复读并不适合所有人,3
陈唱国际拟制造组装分销Fuji制造的汽车,2
基金巨亏7.5亿挥泪甩卖新湖中宝,0
《手机大航海》谈谈满级要做的事,8
托福心得：113分的成绩是这样炼成的,3
Auriga初评盛大及盛大游戏为买入,4
房山西棕榈滩6月底推1-4居现房总价60万起,1
主流价位高性能 宏基5739G售价5663元,4
万家添利分级债基即将发行,0
刘鹏动员彻底贯彻足坛反腐败 三阶段确保有效落实,7
同幢民房两年来被泼6次汽油放火5次,5
青梅竹马情侣因家人反对私奔 用尽钱财流落街头,5
港交所有望年内与A股同步开市,2
要的就是高端 暑促热销酷睿i7独显本盘点,4
俄北高加索警方打死多名非法武装分子,6
提高准入加强自律网游业在骂声中成长,8
李玮峰证实冯潇霆转会恒大 粤军百万美金购得铁卫,7
触底反弹 钢铁股勇夺领涨大旗,2
2010年考研计算机基础综合大纲深度解析,3
志在挑战暗黑3！火炬之光2详细前瞻,8
调查-您怎么看凯尔特人淘汰骑士 勒布朗未来如何,7
深圳豪客一掷7万买双色球网中977万,0
斯科拉现身北工大当黑哨 牵手刘晓宇创吉尼斯纪录,7
杨智来京7年北京户口未落实 富力开500万年薪挖角,7
《移动信息》09年第7期杂志火爆上市,8
以色列国防部长同巴勒斯坦总理举行会晤,6
两只新基金惊艳成立,0
原油库存料增加 留意期油沽10028购10013,2
湖南大学改革研究生培养机制 博士最少读四年,3
韩国政府网站遭攻击 发布安全警告,4
虎年新气象《天劫ol》打怪经验涨爆棚,8
小偷因好奇警察如何破案盗电脑后跑回现场,5
2.7英寸支持电子防抖尼康S700卖1700,4
专家指导：中考踩预估线如何填报志愿,3
经纪公司力挺海清隐婚 演戏才是她的本职,9
资产诱惑：地王变身央企制造,1
《拇指大富翁》口头禅大揭秘,8
国土资源部：非政府原因土地闲置将严惩不贷,1
在苏丹失踪俄直升机已被找到 机长下落不明,6
国际足联追加处罚世界杯冠亚军 黄牌太多引高额罚单,7
08年最炫播放器 蓝钻触摸三星YP-Q1评测,4
融通基金涉老鼠仓后续：基金经理张野遭辞退,0
证券通机构板块及个股调研早报,2
法国一战锁定两个未来核心 曼联垂涎之人皇马怎可轻弃,7
四男子在足浴店骚扰女老板遭追打一人身亡,5
机构利用ETF追涨杀跌比赛跑,0
明星工作室出品电视剧反销日韩 赢在经验和名气,9
拒绝通货膨胀 问道外传建立金融新秩序,8
DOTA十大唯美技能 你最喜爱哪个,8
41岁刘若英闪婚嫁富商 婚后不隐退夫妻年纪相仿,9
期指多次反弹遇阻维持震荡格局,0
炫舞小镇惊喜来袭《QQ炫舞》活动总汇,8
关楚耀欣喜闻卫诗复出 表示会打电话支持旧爱,9
《使命召唤8现代战争3》下月或亮相,8
基金播种抢弱市时机 合理配置是必修课,0
网络融合大势所趋 利益分成难以协调�,4
PGR开发商宣布全新赛车游戏《Blur》,8
富国优化强债拟提前结束募集,0
山东省专科最后一次征集志愿,3
《证人》柏林首映座无虚席 张家辉赢得掌声(图),9
日股全日跌90.47点或0.94%,2
楼市转暖 房地产信托产品持续升温,1
穿越上古 轩辕传奇古文字密码之“战”,8
嫌犯拘禁前女友及其家人 经民警劝说停止犯罪,5
难现趋势性上涨,0
三里屯使馆区发展价值论坛聚焦三里屯变迁(组图),1
广东作文题“与你为邻”名师点评,3
子女为安葬老人起争执致骨灰盒被法院查封,5
9月15日美股专家坐堂实录,2
私募基金拟加大投资力度,0
春兰杯李世石2-1谢赫夺冠 摘个人世界第13冠(谱),7
超大光圈轻薄机身 佳能S95特价2830元,4
刘德华体贴护妻 朱丽倩再惹怀孕疑云,9
Facebook元旦周末期间图片上传量达7.5亿,4
深圳小产权房预期领准生证 部分待转房闻风涨价,1
Wyndham Worldwide任命新首席财务官,2
Gildan第二财季盈利超预期,2
中国安卓手机网络游戏白皮书,8
汉密尔顿拒绝评价阿隆索帮马萨 专注个人工作做最好,7
大连星海湾地标之巅 双5A甲级纯写字楼应市待发,1
大跌过后 哪些板块成为兴奋点,2
直击：龙王一声吼完成超级补扣 甜瓜抢诺天王风头,7
宝钛股份：钛行业复苏 新项目投产,2
广西证监局召开证券期货经营机构规范与发展会议,0
周杰伦杨丞琳携手深圳卫视跨年音乐季(组图),9
水运行业：经济振兴支持远洋运输快速恢复,2
11岁女孩漫游欧洲29国出12万字书,5
钉子户未按法院要求限期腾房 称做好被强拆准备,5
火星表面发现奇特黑色条纹图案(图),4
ST汇通为推进重组拟8830万出售两公司股权,2
秦皇岛山海同湾精装38平起公寓及住宅均价5800,1
武僧没有自动攻击？设计师螃蟹谈熊猫人设定,8
摩洛哥清真寺塔尖倒塌致36死71伤(组图),6
《蜀・无双OL》战场荣誉大幅提升,8
获得奥林匹克竞赛奖项是否应当增加高考分数,3
劫匪被抓后假称名叫许文强,5
深锐观察：上帝戏谑“神棍”奥尼尔 太阳经理是间谍,7
组图：严宽学习四两拨千斤 称为“收拾”李逵,9
美国称前原诚司辞职不影响美日同盟关系,6
《棒棒堂》晚间线上活动报导,8
男子爬上天鹅雕塑呆站3小时 被民警带走调查,5
朝阳绿城北京诚园精装170平起3-5居优惠16万,1
梅艳芳48岁冥寿 梅妈哥哥参观故居遭拒报警求助,9
金融危机令母亲节礼物缩水 三成顾客青睐折扣店,0
棒棒堂新鲜美女帅哥出炉,8
林赛-罗韩狱中网购书籍打发时间(图),9
目前具备推出股指期货的条件,0
国安工体初五开启兔年首练 赴葡28人大名单已确定,7
永定河孔雀城联排别墅180万起12月19日排号(图),1
希腊男子不满政府紧缩政策向总理丢鞋,6
白洋淀美芦庄园近期将推105-306平米低密住宅,1
三元桥太阳星城3期10号楼景观楼王即将推出(图),1
组图：马伊�忙里偷闲保养护肤 狂收千元大钞,9
多玩YY战QQ：开放名义下的创业公司噩梦,4
南方现金国庆节前暂停申购及转换转入业务,0
房山提香草堂别墅在售全款98折最高可优惠22万,1
李登辉图谋5月31日访问日本,6
技术前瞻：股市回调将是买入机会,2
金属拉丝 惠普EliteBook 6930p售9150,4
吸金王KODA风险揭秘 产品结构决定风险巨大,0
网游行业欲“翻绿” 人才竞争是瓶颈,8
水原新帅改造李玮峰获全面成功 电视台将他当成右前卫,7
海南征兵政策调整 女大学生毕业可当兵,3
工程物理研究院2011研究生初试成绩查询开通,3
高盛上调McKesson股票评级,2
网游企业呼吁细化部分规定,4
鹏华丰盛稳固收益债基成立 首募30.5亿,0
刘春明：亚青赛心里很没底 缺兵少将也得拼进四强,7
沪指开盘跌破5日线 大跌30点,2
日本自民党举行总裁选举,6
期指先抑后扬 持仓预示有大行情,0
乐居名盘走进中行总行 3盘意向认购超百组(组图),1
掌握三点技巧 轻松迎接公务员面试,3
亨利在这一刻附体 切尔西曾与C罗并肩的神回来了,7
骑士老板留言影射詹姆斯 丹：混蛋有了钱会更混蛋,7
美国两名高官将率团访问朝鲜,6
AC米兰地震变革几股新血注入 齐祖：我闭着眼都会买他,7
《苍穹之怒》双模式开启多维魔幻世界,8
时尚更好用 VMP-W1对比普通视频眼镜,4
英格兰主帅带来意大利式的麻烦 队长之争已埋下隐患,7
茜茜公主美泉宫样板间全球公开在紫宸山盛大启幕,1
杨紫投身公益温暖寒冬 与福利院儿童聊梦想(图),9
钢铁行业：地产数据向好带动长材出现反弹,2
组图：《暮光》“可爱吸血鬼”阿什丽优雅写真,9
中天科技：预制棒项目在国内具备领先优势,2
谢柳毅：未来A股概念性炒作会越来越少,0
从540到720：GMAT非牛人24天惊天跨越,3
电动车中国大跃进：千亿元红包引领全球电动潮,4
厦门大学2010年招收290名艺术类考生,3
云南苦撑5年终告别CBA 俱乐部已不存在留亿元债务,7
临界点将至 瑞福进取大涨逾9%,0
2012全国高校推荐免试研究生名额方案之安徽省,3
名校办学催热HND：“平民留学”受青睐,3
五大细节的升级 二代新品HTC野火S图赏,4
2009年两会会议日程,6
台湾主妇玩劲舞团爆不伦姐弟恋,4
惠普webOS平板TouchPad体验评测,4
卡恩徒弟竟遭狮王对手欺负 贝肯鲍尔表示新人仍需学习,7
华安现金富利9月11日进行非现金收益支付,0
微星U135上网本开始配置Moblin系统,4
专业与便携完美结合 松下G1套装5899元,4
名校展现场报道：澳洲昆士兰大学(图),3
工人拆楼野蛮施工 行人尘雾中慌乱疾奔(图),5
发改委：生猪鸡蛋价格继续小幅上涨,6
法国三大上市银行可能被穆迪降级,6
嫩模写真大战即登场 周秀娜“3D洞房”清场拍摄,9
初二学生当母亲面在教室刺穿班主任肩部(图),5
组图：龚蓓�化身俏皮雪之女王 时尚聚会领风骚,9
